loss,acc,val_loss,val_acc
0.21949140400131548,0.9346433333396913,0.19874084205043557,0.9418469388825553
0.17882473397384085,0.94666333334287,0.18628130399086043,0.9448724488847111
0.12945599375339348,0.961784000003179,0.17630993938481018,0.9507653060105379
0.23575550362388292,0.9280266666666668,0.21892059319299095,0.9344489796842848
0.19413565176149206,0.9422008333349225,0.2028642586223325,0.9403214284741148
0.11765390414422751,0.9646496666634874,0.16912902230783078,0.9538755101310964
0.13237061103006204,0.9585983333301543,0.13802544807505848,0.957632652973642
0.09186715758342916,0.970944999996821,0.12865140767527594,0.9637806121329874
0.0414000175150895,0.986954333323161,0.15895651487724816,0.9678428570338659
